row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,01/01/2020,01/01/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020,numeric__01/01/2020_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,21.916.485.946,-,10.688.915.755,-,21916485946.0,,10688915755.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",258.018.358.080,(1.870.988.843),341.552.176.495,(10.000.615.744),258018358080.0,-1870988843.0,341552176495.0,-10000615744.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",17.306.345.869,-,18.688.835.982,-,17306345869.0,,18688835982.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,7.310.407.596,-,60.956.374.965,-,7310407596.0,,60956374965.0,
Thành phẩm,Thành phẩm,Thành phẩm,382.874.548.613,(2.274.393.349),605.715.062.270,(9.889.869.606),382874548613.0,-2274393349.0,605715062270.0,-9889869606.0
Hàng hoá,Hàng hoá,Hàng hoá,513.948.057.174,(46.617.412.590),170.440.848.641,(54.948.942),513948057174.0,-46617412590.0,170440848641.0,-54948942.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,102.036.505.642,,9.661.426.026,-,102036505642.0,,9661426026.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,54.361.712.371,-,54.361.712.371,-,54361712371.0,,54361712371.0,
,,,1.357.772.421.291,(50.762.794.782),1.272.065.352.505,(19.945.434.292),1357772421291.0,-50762794782.0,1272065352505.0,-19945434292.0
