row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,24.257.049.432.807,30.159.454.920.617,100.0,,24257049432807.0,30159454920617.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,6.679.896.073.798,10.738.819.837.128,110.0,5.0,6679896073798.0,10738819837128.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,2.762.896.073.798,4.187.819.837.128,111.0,,2762896073798.0,4187819837128.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,3.917.000.000.000,6.551.000.000.000,112.0,,3917000000000.0,6551000000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,3.748.000.000.000,1.244.000.000.000,120.0,,3748000000000.0,1244000000000.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,6,3.748.000.000.000,1.244.000.000.000,123.0,6.0,3748000000000.0,1244000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,5.210.139.612.269,4.900.585.949.994,130.0,,5210139612269.0,4900585949994.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,4.857.167.152.246,4.492.449.767.651,131.0,7.0,4857167152246.0,4492449767651.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,19.586.325.216,15.305.352.760,132.0,,19586325216.0,15305352760.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8,333.386.134.807,392.830.829.583,136.0,8.0,333386134807.0,392830829583.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,7.186.390.850.583,10.200.445.437.497,140.0,9.0,7186390850583.0,10200445437497.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,7.744.366.042.273,10.206.845.436.689,141.0,,7744366042273.0,10206845436689.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(557.975.191.690),(6.399.999.192),149.0,,-557975191690.0,-6399999192.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,1.432.622.896.157,3.075.603.695.998,150.0,,1432622896157.0,3075603695998.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,13(a),131.030.614.566,115.857.238.860,151.0,,131030614566.0,115857238860.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,126.002.778.292,127.329.136.503,152.0,,126002778292.0,127329136503.0
Thuế và các khoản khácphải thu Nhà nước,TÀI SẢN > Thuế và các khoản khácphải thu Nhà nước,Thuế và các khoản khácphải thu Nhà nước,153,16,1.175.589.503.299,2.811.696.725.563,153.0,16.0,1175589503299.0,2811696725563.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,155,,-,20.720.595.072,155.0,,,20720595072.0
