row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,351.401.323.686,299.247.566.873,351401323686.0,299247566873.0
Công ty TNHH MTV Petrolimex LàoCổ tức được chia,Công ty TNHH MTV Petrolimex LàoCổ tức được chia,Công ty TNHH MTV Petrolimex LàoCổ tức được chia,10.682.661.500,14.347.148.230,10682661500.0,14347148230.0
Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải PhòngMua dịch vụ,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải PhòngMua dịch vụ,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải PhòngMua dịch vụ,116.339.225.893,78.259.173.771,116339225893.0,78259173771.0
Công ty TNHH MTV VITACO Sài GònMua dịch vụ,Công ty TNHH MTV VITACO Sài GònMua dịch vụ,Công ty TNHH MTV VITACO Sài GònMua dịch vụ,309.726.064.144,232.566.096.536,309726064144.0,232566096536.0
Công ty Cổ phần Thiết bị Xăng dầu PetrolimexMua hàng hóa và dịch vụ,Công ty Cổ phần Thiết bị Xăng dầu PetrolimexMua hàng hóa và dịch vụ,Công ty Cổ phần Thiết bị Xăng dầu PetrolimexMua hàng hóa và dịch vụ,-,4.860.080.000,,4860080000.0
Công ty Cổ phần Tín học Viễn thông PetrolimexMua hàng hóa và dịch vụCổ tức được chia,Công ty Cổ phần Tín học Viễn thông PetrolimexMua hàng hóa và dịch vụCổ tức được chia,Công ty Cổ phần Tín học Viễn thông PetrolimexMua hàng hóa và dịch vụCổ tức được chia,84.323.139.931-,52.704.384.3236.732.764.493,,5.270438432367328e+20
Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,374.154.084.406,532.960.684.657,374154084406.0,532960684657.0
Công ty Cổ phần Nhiên liệu bay PetrolimexCổ tức được chia,Công ty Cổ phần Nhiên liệu bay PetrolimexCổ tức được chia,Công ty Cổ phần Nhiên liệu bay PetrolimexCổ tức được chia,53.100.000.000,53.100.000.000,53100000000.0,53100000000.0
"Hội đồng Quản trị và Ban Kiểm soátLương, thường và các khoản phúc lợi khác","Hội đồng Quản trị và Ban Kiểm soátLương, thường và các khoản phúc lợi khác","Hội đồng Quản trị và Ban Kiểm soátLương, thường và các khoản phúc lợi khác",13.872.611.718,12.493.249.250,13872611718.0,12493249250.0
"Ban Tổng Giám đốcLương, thường và các khoản phúc lợi khác","Ban Tổng Giám đốcLương, thường và các khoản phúc lợi khác","Ban Tổng Giám đốcLương, thường và các khoản phúc lợi khác",9.835.343.618,9.116.330.750,9835343618.0,9116330750.0
