row_label_raw,row_label_full,CHỈ TIÊU,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,,
- KIP Lào (LAK),Các loại ngoại tệ: > - KIP Lào (LAK),- KIP Lào (LAK),283.699.896,120.520.076,283699896.0,120520076.0
- Đồng Riels Campuchia (KHR),Các loại ngoại tệ: > - Đồng Riels Campuchia (KHR),- Đồng Riels Campuchia (KHR),205.947.548,84.386.864,205947548.0,84386864.0
- Đỏ la Mỹ (USD),Các loại ngoại tệ: > - Đỏ la Mỹ (USD),- Đỏ la Mỹ (USD),253.953,1.860.416,253953.0,1860416.0
- Đồng Euro (EUR),Các loại ngoại tệ: > - Đồng Euro (EUR),- Đồng Euro (EUR),-,455,,455.0
