row_label_raw,row_label_full,"Tên ngân hàng > Sacombank, Chi nhánh Đà Nẵng (*) > Sacombank, Chi nhánh Thủ Đức (**) > Sacombank, Chi nhánh Campuchia",Số tiền (Ngân VND) > 262.454.605 > 250.000.000 > 40.633.990,Thời hạn thanh toán và ngày đáo hạn > Từ ngày 24 tháng 12 năm 2021 đến ngày 24 tháng 12 năm 2026 > Từ ngày 25 tháng 12 năm 2021 đến ngày 6 tháng 12 năm 2026 > Từ ngày 21 tháng 6 năm 2020 đến ngày 21 tháng 6 năm 2021,"Lãi suất (%/năm) > Bằng lãi suất tiết kiệm 13 tháng của Sacombank cộng biển độ 2,00 được điều chỉnh 3 tháng/lần (2019: 9,80) > 9,80 > 9,00","Tài sản thế chấp (TM số 11, 12, 13 và 14) > 23,2 triệu cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT; 14,5 triệu cổ phần Cao su Hoàng Anh - Quang Minh thuộc sở hữu của HNG. > Quyền sử dụng đất 1.328,1 ha cao su và tài sản gắn liền trên đất tại Huyện Chư Prông, Tĩnh Gia Lai, Việt Nam thuộc sở hữu của CSTN; Quyền sử dụng đất 479,2 ha tại Xã EaH'leo, Huyện EaH'leo, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Công ty Cổ phần Hoàng Anh Đắk Lắk và 683,33 ha tại Xã EaH'leo, Huyện EaH'leo, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Công ty Cổ phần Cao su Ban Mê. > Quyền sử dụng đất: Dự án số 1 tại Xã Talao, Huyện Ouchum, Tĩnh Ratanakiri, Campuchia; Dự án số 2 tại Xã Nhang, Huyện Andong Meas, Tĩnh Ratanakiri, Campuchia thuộc sở hữu của Công ty TNHH Hoàng Anh Oyadav.",numeric__Số tiền (Ngân VND) > 262.454.605 > 250.000.000 > 40.633.990,numeric__Thời hạn thanh toán và ngày đáo hạn > Từ ngày 24 tháng 12 năm 2021 đến ngày 24 tháng 12 năm 2026 > Từ ngày 25 tháng 12 năm 2021 đến ngày 6 tháng 12 năm 2026 > Từ ngày 21 tháng 6 năm 2020 đến ngày 21 tháng 6 năm 2021,"numeric__Lãi suất (%/năm) > Bằng lãi suất tiết kiệm 13 tháng của Sacombank cộng biển độ 2,00 được điều chỉnh 3 tháng/lần (2019: 9,80) > 9,80 > 9,00","numeric__Tài sản thế chấp (TM số 11, 12, 13 và 14) > 23,2 triệu cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT; 14,5 triệu cổ phần Cao su Hoàng Anh - Quang Minh thuộc sở hữu của HNG. > Quyền sử dụng đất 1.328,1 ha cao su và tài sản gắn liền trên đất tại Huyện Chư Prông, Tĩnh Gia Lai, Việt Nam thuộc sở hữu của CSTN; Quyền sử dụng đất 479,2 ha tại Xã EaH'leo, Huyện EaH'leo, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Công ty Cổ phần Hoàng Anh Đắk Lắk và 683,33 ha tại Xã EaH'leo, Huyện EaH'leo, Tĩnh Đắk Lắk, Việt Nam thuộc sở hữu của Công ty Cổ phần Cao su Ban Mê. > Quyền sử dụng đất: Dự án số 1 tại Xã Talao, Huyện Ouchum, Tĩnh Ratanakiri, Campuchia; Dự án số 2 tại Xã Nhang, Huyện Andong Meas, Tĩnh Ratanakiri, Campuchia thuộc sở hữu của Công ty TNHH Hoàng Anh Oyadav."
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,553.088.595,,,,553088595.0,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,525.999.269,,,,525999269.0,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,27.089.326,,,,27089326.0,,,
