row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Lãi suất %/năm,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Lãi suất %/năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),Phải thu về cho vay dài hạn (TM số 8),,,,
Nhóm nợ tồn động có số dư lớn (*),Phải thu về cho vay dài hạn (TM số 8) > Nhóm nợ tồn động có số dư lớn (*),Nhóm nợ tồn động có số dư lớn (*),Các công ty liên quan,(*),7.453.259.203,6.095.915.457,,,7453259203.0,6095915457.0
Công ty Cổ phần Đầu tư Việt May,Phải thu về cho vay dài hạn (TM số 8) > Công ty Cổ phần Đầu tư Việt May,Công ty Cổ phần Đầu tư Việt May,Công ty liên quan,-,-,5.590.000,,,,5590000.0
Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Phải thu về cho vay dài hạn (TM số 8) > Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông nghiệp Tây Nguyên,Công ty liên quan trước đây,-,-,22.895.434,,,,22895434.0
Công ty Cổ phần IAPACCO,Phải thu về cho vay dài hạn (TM số 8) > Công ty Cổ phần IAPACCO,Công ty Cổ phần IAPACCO,Công ty liên quan,-,-,6.123.820,,,,6123820.0
TỔNG CỘNG,Phải thu về cho vay dài hạn (TM số 8) > TỔNG CỘNG,TỔNG CỘNG,,,7.453.259.203,6.130.524.711,,,7453259203.0,6130524711.0
