row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,74.528.409,98.599.120,(24.070.711),(6.525.935),74528409.0,98599120.0,-24070711.0,-6525935.0
Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,Tài sản thuế TNDN hoãn lạiLợi nhuận nội bộ chưa thực hiện,74.528.409,98.599.120,(24.070.711),(6.525.935),74528409.0,98599120.0,-24070711.0,-6525935.0
Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhất,Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhất,Thuế TNDN hoãn lại phải trảChi phí lãi vay vốn hoá khi hợp nhất,111.211.562,203.715.780,(92.504.218),(3.544.029),111211562.0,203715780.0,-92504218.0,-3544029.0
Thu nhập từ thanh lý đầu tư,Thu nhập từ thanh lý đầu tư,Thu nhập từ thanh lý đầu tư,-,103.208.182,(103.208.182),103.208.182,,103208182.0,-103208182.0,103208182.0
Dự phòng khoản đầu tư,Dự phòng khoản đầu tư,Dự phòng khoản đầu tư,110.260.843,37.533.904,72.726.939,(67.736.030),110260843.0,37533904.0,72726939.0,-67736030.0
Dự phòng khoản đầu tư,Dự phòng khoản đầu tư,Dự phòng khoản đầu tư,221.472.405,344.457.866,(122.985.461),31.928.123,221472405.0,344457866.0,-122985461.0,31928123.0
(Thu nhập) chi phí thuế TNDN hoãn lại tính vào kết quả hoạt động kinh doanh,(Thu nhập) chi phí thuế TNDN hoãn lại tính vào kết quả hoạt động kinh doanh,(Thu nhập) chi phí thuế TNDN hoãn lại tính vào kết quả hoạt động kinh doanh,(Thu nhập) chi phí thuế TNDN hoãn lại tính vào kết quả hoạt động kinh doanh,(Thu nhập) chi phí thuế TNDN hoãn lại tính vào kết quả hoạt động kinh doanh,(98.914.750),38.454.058,,,-98914750.0,38454058.0
