row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),Phải thu dài hạn khác (TM số 9),,,,
Nhóm nợ tồn động có số dư lớn (*),Phải thu dài hạn khác (TM số 9) > Nhóm nợ tồn động có số dư lớn (*),Nhóm nợ tồn động có số dư lớn (*),Các công ty liên quan,(*),734.688.234,328.991.673,,,734688234.0,328991673.0
Các công ty khác,Phải thu dài hạn khác (TM số 9) > Các công ty khác,Các công ty khác,Công ty liên quan,Các khoản khác,-,548.630,,,,548630.0
TỔNG CỘNG,Phải thu dài hạn khác (TM số 9) > TỔNG CỘNG,TỔNG CỘNG,,,734.688.234,329.540.303,,,734688234.0,329540303.0
