row_label_raw,row_label_full,Tên công ty con,Tên công ty con_1,Trụ sở,Tình trạng hoạt động,Tỷ lệ sở hữu (%),numeric__Tên công ty con_1,numeric__Trụ sở,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu (%)
Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),Lĩnh vực nông nghiệp (tiếp theo),,,,
(13),Lĩnh vực nông nghiệp (tiếp theo) > (13),(13),Công ty Cổ phần An Đông Mia,"Gia Lai, Việt Nam",Đang hoạt động,"47,36",,,,47.36
(14),Lĩnh vực nông nghiệp (tiếp theo) > (14),(14),Công ty TNHH MTV Hoàng Anh Lumphat,"Ratanakiri, Campuchia",Đang hoạt động,"47,36",,,,47.36
(15),Lĩnh vực nông nghiệp (tiếp theo) > (15),(15),"Công ty TNHH Hưng Thắng Lợi Gia Lai (""Hưng Thắng Lợi"")","Gia Lai, Việt Nam",Đang hoạt động,"78,22",,,,78.22
(16),Lĩnh vực nông nghiệp (tiếp theo) > (16),(16),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,"Champasak, Lào",Đang hoạt động,"78,22",,,,78.22
"Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ","Lĩnh vực xây dựng, kinh doanh và dịch vụ",,,,
(17),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (17)",(17),Công ty Cổ phần Thể thao Hoàng Anh Gia Lai,"Gia Lai, Việt Nam",Đang hoạt động,"60,41",,,,60.41
(18),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (18)",(18),"Công ty Cổ phần Bệnh viện Đại học Y được - Hoàng Anh Gia Lai (""Bệnh viện HAGL"")","Gia Lai, Việt Nam",Đang hoạt động,"99,00",,,,99.0
(19),"Lĩnh vực xây dựng, kinh doanh và dịch vụ > (19)",(19),Công ty TNHH Hoàng Anh Gia Lai Vientiane,"Viêng Chăn, Lào",Trước hoạt động,"100,00",,,,100.0
