row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),Trả trước cho người bán ngắn hạn (TM số 7),,,,
Nhóm nợ tồn động có số dư lớn (*),Trả trước cho người bán ngắn hạn (TM số 7) > Nhóm nợ tồn động có số dư lớn (*),Nhóm nợ tồn động có số dư lớn (*),Công ty liên quan,(*),2.299.803,29.771.109,,,2299803.0,29771109.0
Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Trả trước cho người bán ngắn hạn (TM số 7) > Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty liên quan trước đây,Ứng trước mua hàng hóa và dịch vụ,-,3.850.000,,,,3850000.0
TỔNG CỘNG,Trả trước cho người bán ngắn hạn (TM số 7) > TỔNG CỘNG,TỔNG CỘNG,,,2.299.803,33.621.109,,,2299803.0,33621109.0
