row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,NgànVND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__NgànVND Số đầu năm
Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),Phải trả người bán ngắn hạn (TM số 19),,,,
Công ty Cổ phần Chăn nuôi Gia Lai,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Chăn nuôi Gia Lai,Công ty Cổ phần Chăn nuôi Gia Lai,Công ty liên quan,Mua hàng hóa,32.122.589,4.344.889,,,32122589.0,4344889.0
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa Hoàng Anh Gia Lai,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai - CN Nhà Máy Nhựa Hoàng Anh Gia Lai,Công ty liên quan,Mua hàng hóa,42.354.776,-,,,42354776.0,
Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Công ty liên quan,Mua hàng hóa,888.145,4.093.267,,,888145.0,4093267.0
Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty Cổ phần Đầu tư và Tư vấn Xây dựng Á Đông,Công ty liên kết,Dịch vụ tư vấn,-,10.391.383,,,,10391383.0
Công ty Cổ phần IAPACCO,Phải trả người bán ngắn hạn (TM số 19) > Công ty Cổ phần IAPACCO,Công ty Cổ phần IAPACCO,Công ty liên quan,Mua hàng hóa và dịch vụ,-,18.760.988,,,,18760988.0
Các bên liên quan khác,Phải trả người bán ngắn hạn (TM số 19) > Các bên liên quan khác,Các bên liên quan khác,Bên liên quan,Mua hàng hóa,271.360,259.851,,,271360.0,259851.0
TỔNG CỘNG,Phải trả người bán ngắn hạn (TM số 19) > TỔNG CỘNG,TỔNG CỘNG,,,75.636.870,37.850.378,,,75636870.0,37850378.0
