row_label_raw,row_label_full,col_0,Số đầu năm,Số tăng trong năm,Số giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Số tăng trong năm,numeric__Số giảm trong năm,numeric__Ngàn VND Số cuối năm
Thuế thu nhập doanh nghiệp (TM số 33.1),Thuế thu nhập doanh nghiệp (TM số 33.1),Thuế thu nhập doanh nghiệp (TM số 33.1),30.664.436,2.253.490,(12.947.293),19.970.633,30664436.0,2253490.0,-12947293.0,19970633.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.310.609,6.953.935,(8.094.023),9.170.521,10310609.0,6953935.0,-8094023.0,9170521.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,7.524.975,29.448.702,(35.744.592),1.229.085,7524975.0,29448702.0,-35744592.0,1229085.0
Thuế khác,Thuế khác,Thuế khác,9.216.503,3.361.470,(10.350.334),2.227.639,9216503.0,3361470.0,-10350334.0,2227639.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,57.716.523,42.017.597,(67.136.242),32.597.878,57716523.0,42017597.0,-67136242.0,32597878.0
