row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),Phải thu ngắn hạn của khách hàng (TM số 6),,,,
Nhóm nợ tồn động có số dư lớn (*),Phải thu ngắn hạn của khách hàng (TM số 6) > Nhóm nợ tồn động có số dư lớn (*),Nhóm nợ tồn động có số dư lớn (*),Các công ty liên quan,(*),99.460.182,200.544.787,,,99460182.0,200544787.0
Công ty Cổ phần IAPACCO,Phải thu ngắn hạn của khách hàng (TM số 6) > Công ty Cổ phần IAPACCO,Công ty Cổ phần IAPACCO,Công ty liên quan,Cung cấp dịch vụ xây dựng,-,2.930.603,,,,2930603.0
Công ty Cổ phần IAPACCO,Phải thu ngắn hạn của khách hàng (TM số 6) > Công ty Cổ phần IAPACCO,Công ty Cổ phần IAPACCO,Công ty liên quan,Bán hàng hóa và cung cấp dịch vụ,-,1.010.461,,,,1010461.0
Công ty TNHH MTV Xây lắp điện,Phải thu ngắn hạn của khách hàng (TM số 6) > Công ty TNHH MTV Xây lắp điện,Công ty TNHH MTV Xây lắp điện,Công ty liên quan,Bán hàng hóa,-,382.630,,,,382630.0
Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Phải thu ngắn hạn của khách hàng (TM số 6) > Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty TNHH Dịch vụ Nông Nghiệp Tây Nguyên,Công ty liên quan trước đây,Bán hàng hóa và cung cấp dịch vụ,-,71.906.750,,,,71906750.0
Công ty Cổ phần Nông làm nghiệp Cảnh Đồng Vàng,Phải thu ngắn hạn của khách hàng (TM số 6) > Công ty Cổ phần Nông làm nghiệp Cảnh Đồng Vàng,Công ty Cổ phần Nông làm nghiệp Cảnh Đồng Vàng,Công ty liên quan trước đây,Bán hàng hóa và cung cấp dịch vụ,-,30.370.320,,,,30370320.0
TỔNG CỘNG,Phải thu ngắn hạn của khách hàng (TM số 6) > TỔNG CỘNG,TỔNG CỘNG,,,99.460.182,307.145.551,,,99460182.0,307145551.0
