row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,VND,VND,,
a) Các khoản phải thu khác ngắn hạn,a) Các khoản phải thu khác ngắn hạn,a) Các khoản phải thu khác ngắn hạn,721.334.994.610,613.313.040.599,721334994610.0,613313040599.0
Công ty Cổ phần Bình Dương Xanh (i),Công ty Cổ phần Bình Dương Xanh (i),Công ty Cổ phần Bình Dương Xanh (i),270.150.000.000,270.150.000.000,270150000000.0,270150000000.0
Chi phí sử dụng vốn từ các hợp đồng hỗ trợ vốn (ii),Chi phí sử dụng vốn từ các hợp đồng hỗ trợ vốn (ii),Chi phí sử dụng vốn từ các hợp đồng hỗ trợ vốn (ii),133.741.372.949,81.511.336.545,133741372949.0,81511336545.0
Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (iii),Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (iii),Công ty TNHH Phát triển Thương mại và Đầu tư Việt Nam (iii),56.768.170.073,-,56768170073.0,
Công ty Cổ phần Đầu tư Lam Hồng (iv),Công ty Cổ phần Đầu tư Lam Hồng (iv),Công ty Cổ phần Đầu tư Lam Hồng (iv),35.515.056.108,35.515.056.108,35515056108.0,35515056108.0
Công ty Cổ phần Đầu tư và Xây dựng Bảo Minh (v),Công ty Cổ phần Đầu tư và Xây dựng Bảo Minh (v),Công ty Cổ phần Đầu tư và Xây dựng Bảo Minh (v),28.002.299.999,25.613.099.999,28002299999.0,25613099999.0
Công ty TNHH VNT (vi),Công ty TNHH VNT (vi),Công ty TNHH VNT (vi),25.953.058.678,13.283.388.659,25953058678.0,13283388659.0
Ngân hàng Thương mại Cổ phần Độ Nhất (vii),Ngân hàng Thương mại Cổ phần Độ Nhất (vii),Ngân hàng Thương mại Cổ phần Độ Nhất (vii),10.010.000.000,10.010.000.000,10010000000.0,10010000000.0
Bà Nguyễn Thị Xuyên (viii),Bà Nguyễn Thị Xuyên (viii),Bà Nguyễn Thị Xuyên (viii),6.737.500.000,6.737.500.000,6737500000.0,6737500000.0
Dự án “Khu nhà ở Cán bộ công nhân viên Trung ương Hội Liên hiệp phụ nữ” (ix),Dự án “Khu nhà ở Cán bộ công nhân viên Trung ương Hội Liên hiệp phụ nữ” (ix),Dự án “Khu nhà ở Cán bộ công nhân viên Trung ương Hội Liên hiệp phụ nữ” (ix),3.175.790.000,3.175.790.000,3175790000.0,3175790000.0
Công ty Cổ phần BSC Việt Nam (x),Công ty Cổ phần BSC Việt Nam (x),Công ty Cổ phần BSC Việt Nam (x),-,75.949.305.098,,75949305098.0
Các đối tượng phải thu khác (xi),Các đối tượng phải thu khác (xi),Các đối tượng phải thu khác (xi),151.281.746.803,91.367.564.190,151281746803.0,91367564190.0
b) Tạm ứng cho nhân viên,b) Tạm ứng cho nhân viên,b) Tạm ứng cho nhân viên,46.013.988.386,105.985.343.316,46013988386.0,105985343316.0
"c) Các khoản ký quỹ, kỹ cược ngắn hạn","c) Các khoản ký quỹ, kỹ cược ngắn hạn","c) Các khoản ký quỹ, kỹ cược ngắn hạn",113.077.085.000,195.076.325.422,113077085000.0,195076325422.0
Công ty TNHH VNT (xii),Công ty TNHH VNT (xii),Công ty TNHH VNT (xii),60.000.000.000,60.000.000.000,60000000000.0,60000000000.0
Sở Tài chính tỉnh Quảng Ninh (xiii),Sở Tài chính tỉnh Quảng Ninh (xiii),Sở Tài chính tỉnh Quảng Ninh (xiii),51.000.000.000,51.000.000.000,51000000000.0,51000000000.0
Ngân hàng Thương mại TNHH MTV Đại Dương Chi nhánh Hà Nội,Ngân hàng Thương mại TNHH MTV Đại Dương Chi nhánh Hà Nội,Ngân hàng Thương mại TNHH MTV Đại Dương Chi nhánh Hà Nội,-,80.617.490.422,,80617490422.0
Khác,Khác,Khác,2.077.085.000,3.458.835.000,2077085000.0,3458835000.0
,,,880.426.067.996,914.374.709.337,880426067996.0,914374709337.0
c) Phải thu khác ngắn hạn các bên liên quan (xem Thuyết minh số 38),c) Phải thu khác ngắn hạn các bên liên quan (xem Thuyết minh số 38),c) Phải thu khác ngắn hạn các bên liên quan (xem Thuyết minh số 38),87.741.823.166,75.569.147.841,87741823166.0,75569147841.0
