row_label_raw,row_label_full,31/12/2015 > Giá trị ghi sổ,31/12/2015 > Giá gốc,31/12/2014 > Giá trị ghi sổ,31/12/2014 > Giá gốc,numeric__31/12/2015 > Giá gốc,numeric__31/12/2014 > Giá trị ghi sổ,numeric__31/12/2014 > Giá gốc
VND,VND,VND,VND,VND,VND,,,
4.000.000.000,VND > 4.000.000.000,4.000.000.000,4.000.000.000,-,-,4000000000.0,,
4.000.000.000,VND > 4.000.000.000,4.000.000.000,4.000.000.000,-,-,4000000000.0,,
