row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN GIÁM ĐỐC,BÁO CÁO CỦA BAN GIÁM ĐỐC,BÁO CÁO CỦA BAN GIÁM ĐỐC,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỐC LẬP,BÁO CÁO KIỂM TOÁN ĐỐC LẬP,BÁO CÁO KIỂM TOÁN ĐỐC LẬP,3 - 5,
BẢNG CÂN Đ<|box_end|><|ref_start|> KÊ TOÁN,BẢNG CÂN Đ<|box_end|><|ref_start|> KÊ TOÁN,BẢNG CÂN Đ<|box_end|><|ref_start|> KÊ TOÁN,6 - 8,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BẢNG CÂN Đ<|box_end|><|ref_start|> KÊ TOÁN > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,9,9.0
BÁO CÁO LUÙ CHUYÊN TIÊN TỆ,BẢNG CÂN Đ<|box_end|><|ref_start|> KÊ TOÁN > BÁO CÁO LUÙ CHUYÊN TIÊN TỆ,BÁO CÁO LUÙ CHUYÊN TIÊN TỆ,10,10.0
THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,THUYÊT MINH BÁO CÁO TÀI CHÍNH RIÊNG,11 - 52,
