row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
Cho vay bằng tiền,Cho vay bằng tiền,Cho vay bằng tiền,Cho vay bằng tiền,Cho vay bằng tiền,,
Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,Cho vay bằng tiền > Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,2.020.000.000,2.020.000.000,2020000000.0,2020000000.0
Phải thu,Cho vay bằng tiền > Phải thu,Phải thu,13.779.427.483,13.406.540.582,13779427483.0,13406540582.0
Công ty Cổ phần Viptour - Togi,Cho vay bằng tiền > Công ty Cổ phần Viptour - Togi,Công ty Cổ phần Viptour - Togi,36.000.000,18.000.000,36000000.0,18000000.0
Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Cho vay bằng tiền > Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,11.708.772.233,11.571.385.332,11708772233.0,11571385332.0
Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,Cho vay bằng tiền > Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,Công ty Cổ phần Phát triển Thương mại Dịch vụ Hà Thành,2.034.655.250,1.779.655.250,2034655250.0,1779655250.0
Công ty Cổ phần Kem Tràng Tiền,Cho vay bằng tiền > Công ty Cổ phần Kem Tràng Tiền,Công ty Cổ phần Kem Tràng Tiền,-,37.500.000,,37500000.0
Trả trước cho người bán ngắn hạn,Cho vay bằng tiền > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,8.127.000,12.662.141.817,8127000.0,12662141817.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,-,12.662.141.817,,12662141817.0
Công ty cổ phần Bánh Givral-Chi nhánh Hà Nội,Cho vay bằng tiền > Công ty cổ phần Bánh Givral-Chi nhánh Hà Nội,Công ty cổ phần Bánh Givral-Chi nhánh Hà Nội,8.127.000,-,8127000.0,
Trả trước cho người bán dài hạn,Cho vay bằng tiền > Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,528.016.082.500,528.016.082.500,528016082500.0,528016082500.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,528.016.082.500,528.016.082.500,528016082500.0,528016082500.0
Phải thu ngắn hạn khác,Cho vay bằng tiền > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,87.741.823.166,75.569.147.841,87741823166.0,75569147841.0
Công ty CP Đầu tư Đại Dương Thăng Long,Cho vay bằng tiền > Công ty CP Đầu tư Đại Dương Thăng Long,Công ty CP Đầu tư Đại Dương Thăng Long,-,335.277.778,,335277778.0
Công ty CP Phát triển thương mại dịch vụ Hà Thành,Cho vay bằng tiền > Công ty CP Phát triển thương mại dịch vụ Hà Thành,Công ty CP Phát triển thương mại dịch vụ Hà Thành,409.169.994,289.148.328,409169994.0,289148328.0
Công ty CP Đầu tư BOT Hà Nội - Bắc Giang,Cho vay bằng tiền > Công ty CP Đầu tư BOT Hà Nội - Bắc Giang,Công ty CP Đầu tư BOT Hà Nội - Bắc Giang,1.191.259.494,1.421.248.076,1191259494.0,1421248076.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,85.953.058.678,73.283.388.659,85953058678.0,73283388659.0
Công ty CP Khách Sạn và Dịch Vụ Đại dương,Cho vay bằng tiền > Công ty CP Khách Sạn và Dịch Vụ Đại dương,Công ty CP Khách Sạn và Dịch Vụ Đại dương,188.335.000,240.085.000,188335000.0,240085000.0
Phải trả người bán,Cho vay bằng tiền > Phải trả người bán,Phải trả người bán,15.257.118.622,13.383.657.454,15257118622.0,13383657454.0
Hà Văn Thẩm,Cho vay bằng tiền > Hà Văn Thẩm,Hà Văn Thẩm,9.750.800.000,9.750.800.000,9750800000.0,9750800000.0
Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Cho vay bằng tiền > Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,3.231.982.939,3.117.766.779,3231982939.0,3117766779.0
Công ty Cổ phần Truyền thông Đại Dương,Cho vay bằng tiền > Công ty Cổ phần Truyền thông Đại Dương,Công ty Cổ phần Truyền thông Đại Dương,515.090.675,515.090.675,515090675.0,515090675.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,1.596.950.001,-,1596950001.0,
Công ty Cổ phần Chứng khoán Đại Dương,Cho vay bằng tiền > Công ty Cổ phần Chứng khoán Đại Dương,Công ty Cổ phần Chứng khoán Đại Dương,162.295.007,-,162295007.0,
Các khoản vay,Cho vay bằng tiền > Các khoản vay,Các khoản vay,55.411.000.000,950.700.000.000,55411000000.0,950700000000.0
Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Cho vay bằng tiền > Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,-,850.000.000.000,,850000000000.0
Công ty Cổ phần Viptour-Togi,Cho vay bằng tiền > Công ty Cổ phần Viptour-Togi,Công ty Cổ phần Viptour-Togi,37.911.000.000,83.200.000.000,37911000000.0,83200000000.0
Công ty Cổ phần Đầu Tư THT Việt Nam,Cho vay bằng tiền > Công ty Cổ phần Đầu Tư THT Việt Nam,Công ty Cổ phần Đầu Tư THT Việt Nam,17.500.000.000,17.500.000.000,17500000000.0,17500000000.0
Người mua trả tiền trước,Cho vay bằng tiền > Người mua trả tiền trước,Người mua trả tiền trước,220.050.000.000,220.000.000.000,220050000000.0,220000000000.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,220.000.000.000,220.000.000.000,220000000000.0,220000000000.0
Công ty Cổ phần Truyền thông Đại Dương,Cho vay bằng tiền > Công ty Cổ phần Truyền thông Đại Dương,Công ty Cổ phần Truyền thông Đại Dương,50.000.000,-,50000000.0,
"Phải trả, phải nộp khác ngắn hạn","Cho vay bằng tiền > Phải trả, phải nộp khác ngắn hạn","Phải trả, phải nộp khác ngắn hạn",146.994.768.166,452.000.680.000,146994768166.0,452000680000.0
Công ty CP Đầu tư Đại Dương Thăng Long,Cho vay bằng tiền > Công ty CP Đầu tư Đại Dương Thăng Long,Công ty CP Đầu tư Đại Dương Thăng Long,74.994.088.166,380.000.000.000,74994088166.0,380000000000.0
Công ty CP Khách Sạn và Dịch Vụ Đại dương,Cho vay bằng tiền > Công ty CP Khách Sạn và Dịch Vụ Đại dương,Công ty CP Khách Sạn và Dịch Vụ Đại dương,680.000,680.000,680000.0,680000.0
Công ty TNHH VNT,Cho vay bằng tiền > Công ty TNHH VNT,Công ty TNHH VNT,72.000.000.000,72.000.000.000,72000000000.0,72000000000.0
"Phải trả, phải nộp khác dài hạn","Cho vay bằng tiền > Phải trả, phải nộp khác dài hạn","Phải trả, phải nộp khác dài hạn",-,495.216.800.000,,495216800000.0
Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Cho vay bằng tiền > Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,-,495.216.800.000,,495216800000.0
