row_label_raw,row_label_full,col_0,Dự phòng phải thu ngắn hạn khó đòi VND,Chi phí trích trước chưa có hóa đơn VND,Khác VND,Tổng cộng VND,numeric__Dự phòng phải thu ngắn hạn khó đòi VND,numeric__Chi phí trích trước chưa có hóa đơn VND,numeric__Khác VND,numeric__Tổng cộng VND
Tại ngày 01/01/2014,Tại ngày 01/01/2014,Tại ngày 01/01/2014,13.767.908.411,11.656.179.678,-,25.424.088.089,13767908411.0,11656179678.0,,25424088089.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(6.498.452.770),29.469.242.576,5.426.555.666,28.397.345.472,-6498452770.0,29469242576.0,5426555666.0,28397345472.0
Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,7.269.455.641,41.125.422.254,5.426.555.666,53.821.433.561,7269455641.0,41125422254.0,5426555666.0,53821433561.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,15.087.094.482,(12.715.279.460),1.246.733.769,3.618.548.791,15087094482.0,-12715279460.0,1246733769.0,3618548791.0
Tại ngày 31/12/2015,Tại ngày 31/12/2015,Tại ngày 31/12/2015,22.356.550.123,28.410.142.794,6.673.289.435,57.439.982.352,22356550123.0,28410142794.0,6673289435.0,57439982352.0
