row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014,numeric__31/12/2015,numeric__31/12/2014
,,,VND,VND,,
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,612.341.484.055,246.836.829.085,612341484055.0,246836829085.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Dự án UFC 85/Formaldehyde (*),Trong đó: > Dự án UFC 85/Formaldehyde (*),Dự án UFC 85/Formaldehyde (*),348.243.750.831,75.732.962.614,348243750831.0,75732962614.0
Dự án nâng công suất phân xưởng NH3 nhà máy Đạm,Trong đó: > Dự án nâng công suất phân xưởng NH3 nhà máy Đạm,Dự án nâng công suất phân xưởng NH3 nhà máy Đạm,108.329.487.319,23.451.226.161,108329487319.0,23451226161.0
Phú Mỹ và xây dựng nhà máy sản xuất NPK,Phú Mỹ và xây dựng nhà máy sản xuất NPK,Phú Mỹ và xây dựng nhà máy sản xuất NPK,,,,
Dự án Amoniac,Phú Mỹ và xây dựng nhà máy sản xuất NPK > Dự án Amoniac,Dự án Amoniac,46.248.899.367,46.248.899.367,46248899367.0,46248899367.0
Dự án nhà cán bộ công nhân viên,Phú Mỹ và xây dựng nhà máy sản xuất NPK > Dự án nhà cán bộ công nhân viên,Dự án nhà cán bộ công nhân viên,36.342.070.618,36.342.070.618,36342070618.0,36342070618.0
Kho Tây Ninh,Phú Mỹ và xây dựng nhà máy sản xuất NPK > Kho Tây Ninh,Kho Tây Ninh,24.001.000.364,23.573.596.728,24001000364.0,23573596728.0
Các dự án khác,Phú Mỹ và xây dựng nhà máy sản xuất NPK > Các dự án khác,Các dự án khác,49.176.275.556,41.488.073.597,49176275556.0,41488073597.0
,,,612.341.484.055,246.836.829.085,612341484055.0,246836829085.0
