row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Trích trước chi phí sửa chữa bảo dưỡng năm 2015 cho Nhà máy Đạm Phú Mỹ,Ngắn hạn > Trích trước chi phí sửa chữa bảo dưỡng năm 2015 cho Nhà máy Đạm Phú Mỹ,Trích trước chi phí sửa chữa bảo dưỡng năm 2015 cho Nhà máy Đạm Phú Mỹ,-,217.105.262.533,,217105262533.0
Trích trước chi phí bảo dưỡng GAS TURBINE năm 2016,Ngắn hạn > Trích trước chi phí bảo dưỡng GAS TURBINE năm 2016,Trích trước chi phí bảo dưỡng GAS TURBINE năm 2016,39.680.210.527,-,39680210527.0,
,,,39.680.210.527,217.105.262.533,39680210527.0,217105262533.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Trích trước chi phí sửa chữa bảo dưỡng năm 2017 cho Nhà máy Đạm Phú Mỹ,Dài hạn > Trích trước chi phí sửa chữa bảo dưỡng năm 2017 cho Nhà máy Đạm Phú Mỹ,Trích trước chi phí sửa chữa bảo dưỡng năm 2017 cho Nhà máy Đạm Phú Mỹ,96.551.724.140,-,96551724140.0,
,,,96.551.724.140,-,96551724140.0,
