row_label_raw,row_label_full,col_0,VND,numeric__VND
Tại ngày 01 tháng 01,Tại ngày 01 tháng 01,Tại ngày 01 tháng 01,-,
Ảnh hưởng do loại trừ dự phòng giảm giá đầu tư vào Công ty liên kết từ trước năm 2015,Tại ngày 01 tháng 01 > Ảnh hưởng do loại trừ dự phòng giảm giá đầu tư vào Công ty liên kết từ trước năm 2015,Ảnh hưởng do loại trừ dự phòng giảm giá đầu tư vào Công ty liên kết từ trước năm 2015,98.607.955.999,98607955999.0
Ghi nhận trong năm,Tại ngày 01 tháng 01 > Ghi nhận trong năm,Ghi nhận trong năm,47.578.026.144,47578026144.0
Tại ngày 31 tháng 12,Tại ngày 01 tháng 01 > Tại ngày 31 tháng 12,Tại ngày 31 tháng 12,146.185.982.143,146185982143.0
