row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014(Trình bày lại),numeric__31/12/2015,numeric__31/12/2014(Trình bày lại)
,,,VND,VND,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,21.279.554.938,21.766.418.938,21279554938.0,21766418938.0
Từ năm thứ hai đến năm thứ năm,Từ năm thứ hai đến năm thứ năm,Từ năm thứ hai đến năm thứ năm,63.604.701.454,67.749.383.254,63604701454.0,67749383254.0
Sau năm năm,Sau năm năm,Sau năm năm,416.839.441.591,431.860.682.729,416839441591.0,431860682729.0
,,,501.723.697.983,521.376.484.921,501723697983.0,521376484921.0
