row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,8.687.118,8.645.396,8687118.0,8645396.0
- Công ty TNHH Nhà nước,- Công ty TNHH Nhà nước,- Công ty TNHH Nhà nước,4.408.238,4.358.031,4408238.0,4358031.0
- Công ty TNHH khác,- Công ty TNHH khác,- Công ty TNHH khác,1.519.466,1.941.191,1519466.0,1941191.0
- Công ty Cổ phần Nhà nước,- Công ty Cổ phần Nhà nước,- Công ty Cổ phần Nhà nước,34.942,-,34942.0,
- Công ty cổ phần khác,- Công ty cổ phần khác,- Công ty cổ phần khác,2.701.397,2.346.174,2701397.0,2346174.0
- Doanh nghiệp tư nhân,- Doanh nghiệp tư nhân,- Doanh nghiệp tư nhân,23.075,-,23075.0,
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,1.187.025,204.225,1187025.0,204225.0
,,,9.874.143,8.849.621,9874143.0,8849621.0
