row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",681,770,681.0,770.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,174.228,118.469,174228.0,118469.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,151.799,102.803,151799.0,102803.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,13.781,9.307,13781.0,9307.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,21,70,21.0,70.0
- Các khoản chi khác,- Các khoản chi khác,- Các khoản chi khác,8.627,6.289,8627.0,6289.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,62.928,42.102,62928.0,42102.0
- Chi khấu hao tài sản cố định,- Chi khấu hao tài sản cố định,- Chi khấu hao tài sản cố định,16.722,12.952,16722.0,12952.0
- Chi khác về tài sản,- Chi khác về tài sản,- Chi khác về tài sản,46.206,29.150,46206.0,29150.0
Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,78.497,52.536,78497.0,52536.0
- Công tác phí,- Công tác phí,- Công tác phí,5.961,5.406,5961.0,5406.0
- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,2.207,272,2207.0,272.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,70.329,46.858,70329.0,46858.0
(Hoàn nhập) dự phòng rủi ro,(Hoàn nhập) dự phòng rủi ro,(Hoàn nhập) dự phòng rủi ro,44.928,(459),44928.0,-459.0
- Trích lập/(Hoàn nhập) dự phòng rủi ro đầu tư dài hạn (Thuyết minh số 10),- Trích lập/(Hoàn nhập) dự phòng rủi ro đầu tư dài hạn (Thuyết minh số 10),- Trích lập/(Hoàn nhập) dự phòng rủi ro đầu tư dài hạn (Thuyết minh số 10),579,(192),579.0,-192.0
- (Hoàn nhập) dự phòng rủi ro Tài sản Có khác (Thuyết minh số 13),- (Hoàn nhập) dự phòng rủi ro Tài sản Có khác (Thuyết minh số 13),- (Hoàn nhập) dự phòng rủi ro Tài sản Có khác (Thuyết minh số 13),44.349,(267),44349.0,-267.0
,,,361.262,213.418,361262.0,213418.0
