row_label_raw,row_label_full,Tên ngân hàng,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
"Ngân hàng Liên doanh Lào Việt (""Ngân hàng Lào - Việt"") - Chi nhánh Attapeu","Ngân hàng Liên doanh Lào Việt (""Ngân hàng Lào - Việt"") - Chi nhánh Attapeu","Ngân hàng Liên doanh Lào Việt (""Ngân hàng Lào - Việt"") - Chi nhánh Attapeu",311.819.820,279.030.094,311819820.0,279030094.0
Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào – Chi nhánh Champasak,Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào – Chi nhánh Champasak,Ngân hàng TNHH MTV Sài Gòn Thương Tín Lào – Chi nhánh Champasak,46.388.389,65.482.661,46388389.0,65482661.0
"Ngân hàng TMCP Sài Gòn Thương Tín (""Sacombank"") - Chi nhánh Gia Lai","Ngân hàng TMCP Sài Gòn Thương Tín (""Sacombank"") - Chi nhánh Gia Lai","Ngân hàng TMCP Sài Gòn Thương Tín (""Sacombank"") - Chi nhánh Gia Lai",1.445.625,4.603.125,1445625.0,4603125.0
"Ngân hàng TMCP Tiên Phong (""TPBank"")","Ngân hàng TMCP Tiên Phong (""TPBank"")","Ngân hàng TMCP Tiên Phong (""TPBank"")",-,48.000.000,,48000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,359.653.834,397.115.880,359653834.0,397115880.0
Trong đó:Vay dài hạn ngân hàng đến hạn trả,Trong đó:Vay dài hạn ngân hàng đến hạn trả,Trong đó:Vay dài hạn ngân hàng đến hạn trả,344.191.553,353.755.653,344191553.0,353755653.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,15.462.281,43.360.227,15462281.0,43360227.0
