row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
"Ngắn hạnĐặt cọc Hợp tác Kinh doanh (""HTKD"") (*)","Ngắn hạnĐặt cọc Hợp tác Kinh doanh (""HTKD"") (*)","Ngắn hạnĐặt cọc Hợp tác Kinh doanh (""HTKD"") (*)",1.520.000.000,1.520.000.000,1520000000.0,1520000000.0
Trong đó:- Công ty TNHH Nông nghiệp Thành Trung- Công ty TNHH Nông nghiệp Phú QuýGia Lai,Trong đó:- Công ty TNHH Nông nghiệp Thành Trung- Công ty TNHH Nông nghiệp Phú QuýGia Lai,Trong đó:- Công ty TNHH Nông nghiệp Thành Trung- Công ty TNHH Nông nghiệp Phú QuýGia Lai,820.000.000700.000.000,820.000.000700.000.000,8.200000007e+17,8.200000007e+17
Phải thu từ Hợp đồng HTKD với Công ty TNHHDịch vụ Nông nghiệp Tây Nguyên (**),Phải thu từ Hợp đồng HTKD với Công ty TNHHDịch vụ Nông nghiệp Tây Nguyên (**),Phải thu từ Hợp đồng HTKD với Công ty TNHHDịch vụ Nông nghiệp Tây Nguyên (**),350.000.000137.514.178454.008.25325.179.05117.686.375,350.000.000164.436.911225.003.50817.128.4747.234.743,3.500000001375142e+42,3.500000001644369e+41
Phải thu lãi cho vayCho mượnTạm ứng cho nhân viênPhải thu ngắn hạn khác,Phải thu lãi cho vayCho mượnTạm ứng cho nhân viênPhải thu ngắn hạn khác,Phải thu lãi cho vayCho mượnTạm ứng cho nhân viênPhải thu ngắn hạn khác,2.504.387.857,2.283.803.636,2504387857.0,2283803636.0
Dài hạnPhải thu Hợp đồng HTKD (***)Phải thu lãi cho vayPhải thu dài hạn khác,Dài hạnPhải thu Hợp đồng HTKD (***)Phải thu lãi cho vayPhải thu dài hạn khác,Dài hạnPhải thu Hợp đồng HTKD (***)Phải thu lãi cho vayPhải thu dài hạn khác,1.227.571.2676.703.40012.382.501,142.590.81066.088.17012.332.503,1.22757126767034e+24,1.425908106608817e+24
,,,1.246.657.168,221.011.483,1246657168.0,221011483.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.751.045.025,2.504.815.119,3751045025.0,2504815119.0
Trong đó:Phải thu khác các bên thứ baPhải thu khác ngắn hạn các bên liên quan(TM số 33)Phải thu khác dài hạn các bên liên quan(TM số 33),Trong đó:Phải thu khác các bên thứ baPhải thu khác ngắn hạn các bên liên quan(TM số 33)Phải thu khác dài hạn các bên liên quan(TM số 33),Trong đó:Phải thu khác các bên thứ baPhải thu khác ngắn hạn các bên liên quan(TM số 33)Phải thu khác dài hạn các bên liên quan(TM số 33),2.856.727.210894.317.815-,1.725.706.997713.019.95266.088.170,,1.72570699771302e+26
Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,(12.832.013),(14.129.951),-12832013.0,-14129951.0
GIÁ TRI THUÀN,GIÁ TRI THUÀN,GIÁ TRI THUÀN,3.738.213.012,2.490.685.168,3738213012.0,2490685168.0
