row_label_raw,row_label_full,Tên,Chức vụ,Ngàn VND,Ngàn VND_1,numeric__Chức vụ,numeric__Ngàn VND,numeric__Ngàn VND_1
Tên,Tên,Tên,Chức vụ,Thu nhập (*),Thu nhập (*),,,
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Ông Đoàn Nguyên Đức,Tên > Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịch HĐQT,310.500,60.667,,310500.0,60667.0
Ông Võ Trường Sơn,Tên > Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên HĐQT,32.400,90.067,,32400.0,90067.0
Bà Hồ Thị Kim Chi,Tên > Bà Hồ Thị Kim Chi,Bà Hồ Thị Kim Chi,Phó Tổng Giám đốc,-,337.500,,,337500.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,342.900,488.234,,342900.0,488234.0
