row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,27.1,5.894.531.814,6.492.569.736,,271.0,5894531814.0,6492569736.0
02,02,02,2. Các khoản giảm trừ doanh thu,27.1,(111.481.812),(50.172.537),,271.0,-111481812.0,-50172537.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,27.1,5.783.050.002,6.442.397.199,,271.0,5783050002.0,6442397199.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,28,(3.611.137.012),(5.148.941.719),,28.0,-3611137012.0,-5148941719.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,2.171.912.990,1.293.455.480,,,2171912990.0,1293455480.0
21,21,21,6. Doanh thu hoạt động tài chính,27.2,280.428.437,602.752.483,,272.0,280428437.0,602752483.0
22,22,22,7. Chi phí tài chính,29,(688.075.391),215.432.853,,29.0,-688075391.0,215432853.0
23,23,23,- Trong đó: Chi phí lãi vay,,(716.094.685),270.599.417,,,-716094685.0,270599417.0
24,24,24,8. Phần lỗ trong công ty liên kết,,-,(11.069.302),,,,-11069302.0
25,25,25,9. Chi phí bán hàng,30,(396.487.002),(255.058.076),,30.0,-396487002.0,-255058076.0
26,26,26,10. Chi phí quản lý doanh nghiệp,30,(165.284.639),(155.100.623),,30.0,-165284639.0,-155100623.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,1.202.494.395,1.690.412.815,,,1202494395.0,1690412815.0
31,31,31,12. Thu nhập khác,31,35.942.854,281.127.775,,31.0,35942854.0,281127775.0
32,32,32,13. Chi phí khác,31,(215.615.117),(178.663.887),,31.0,-215615117.0,-178663887.0
40,40,40,14. (Lỗ) lợi nhuận khác,31,(179.672.263),102.463.888,,31.0,-179672263.0,102463888.0
50,50,50,15. Lợi nhuận kế toán trước thuế,,1.022.822.132,1.792.876.703,,,1022822132.0,1792876703.0
51,51,51,16. Chi phí thuế TNDN hiện hành,32.1,(922.479),(30.945.417),,321.0,-922479.0,-30945417.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,32.2,38.222.168,19.754.499,,322.0,38222168.0,19754499.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,1.060.121.821,1.781.685.785,,,1060121821.0,1781685785.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,1.013.433.083,1.663.970.953,,,1013433083.0,1663970953.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,46.688.738,117.714.832,,,46688738.0,117714832.0
70,70,70,21. Lãi cơ bản trên cổ phiếu (VND),26,997,1.794,,26.0,997.0,1794.0
71,71,71,22. Lãi suy giảm trên cổ phiếu (VND),26,997,1.794,,26.0,997.0,1794.0
