row_label_raw,row_label_full,Công ty TNHH Dịch vụNông nghiệp Tây Nguyên,Ứng trước mua hàng hóa,969.470.197,674.225.858,numeric__Ứng trước mua hàng hóa,numeric__969.470.197,numeric__674.225.858
Công ty Cổ phần Gỗ Hoàng AnhGia Lai - CN Nhà Máy Nhựa,Công ty Cổ phần Gỗ Hoàng AnhGia Lai - CN Nhà Máy Nhựa,Công ty Cổ phần Gỗ Hoàng AnhGia Lai - CN Nhà Máy Nhựa,Ứng trước mua hàng hóa,-,5.959.816,,,5959816.0
Công ty Cổ phần Chế biếnThức ăn Gia sức Đông Gia Lai,Công ty Cổ phần Chế biếnThức ăn Gia sức Đông Gia Lai,Công ty Cổ phần Chế biếnThức ăn Gia sức Đông Gia Lai,Ứng trước mua hàng hóa,-,1.097.734.678,,,1097734678.0
,,,,969.470.197,1.777.920.352,,969470197.0,1777920352.0
