row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tiền trả trước từ bên khác,Ngắn hạn > Tiền trả trước từ bên khác,Tiền trả trước từ bên khác,2.237.535.138.297,1.375.589.328.623,2237535138297.0,1375589328623.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Trong đó: > Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,121.044.253.018,184.303.783.812,121044253018.0,184303783812.0
Tổng Công ty Hàng không Việt Nam,Trong đó: > Tổng Công ty Hàng không Việt Nam,Tổng Công ty Hàng không Việt Nam,-,276.144.546.000,,276144546000.0
Khác,Trong đó: > Khác,Khác,2.116.490.885.279,915.140.998.811,2116490885279.0,915140998811.0
Tiền trả trước từ bên liên quan(Thuyết minh số 32),Trong đó: > Tiền trả trước từ bên liên quan(Thuyết minh số 32),Tiền trả trước từ bên liên quan(Thuyết minh số 32),34.367.032.190,42.199.898.989,34367032190.0,42199898989.0
,,,2.271.902.170.487,1.417.789.227.612,2271902170487.0,1417789227612.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Tiền trả trước từ bên khác,Dài hạn > Tiền trả trước từ bên khác,Tiền trả trước từ bên khác,98.848.554.585,156.416.294.005,98848554585.0,156416294005.0
Tiền trả trước từ bên liên quan(Thuyết minh số 32),Dài hạn > Tiền trả trước từ bên liên quan(Thuyết minh số 32),Tiền trả trước từ bên liên quan(Thuyết minh số 32),-,36.914.344.534,,36914344534.0
,,,98.848.554.585,193.330.638.539,98848554585.0,193330638539.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,2.370.750.725.072,1.611.119.866.151,2370750725072.0,1611119866151.0
