row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,Thuyết minh,Năm nay > 90.496.862.312 > 109.497.905.103,Năm trước > (212.534.655.410) > 321.993.167.237,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 90.496.862.312 > 109.497.905.103,numeric__Năm trước > (212.534.655.410) > 321.993.167.237
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(4.810.194),39.393.276,,,-4810194.0,39393276.0
70,70,70,Tiền cuối năm,4,199.989.957.221,109.497.905.103,,4.0,199989957221.0,109497905103.0
