row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Công cụ dụng cụ sử dụng cho công trình xây dựng,Ngắn hạn > Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,97.839.654.397,27.417.914.821,97839654397.0,27417914821.0
Khác,Ngắn hạn > Khác,Khác,7.416.265.518,5.322.594.084,7416265518.0,5322594084.0
,,,105.255.919.915,32.740.508.905,105255919915.0,32740508905.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Công cụ dụng cụ sử dụng cho công trình xây dựng,Dài hạn > Công cụ dụng cụ sử dụng cho công trình xây dựng,Công cụ dụng cụ sử dụng cho công trình xây dựng,85.390.367.309,95.635.156.264,85390367309.0,95635156264.0
Phí bảo lãnh,Dài hạn > Phí bảo lãnh,Phí bảo lãnh,11.849.371.364,12.229.487.364,11849371364.0,12229487364.0
Khác,Dài hạn > Khác,Khác,2.756.313.726,2.207.966.885,2756313726.0,2207966885.0
,,,99.996.052.399,110.072.610.513,99996052399.0,110072610513.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,205.251.972.314,142.813.119.418,205251972314.0,142813119418.0
