row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty con,Dịch vụ xây dựng,26.284.379.609,5.746.236.430,,,26284379609.0,5746236430.0
Công ty TNHH Xây dựng Anh Huy,Phải thu ngắn hạn của khách hàng > Công ty TNHH Xây dựng Anh Huy,Công ty TNHH Xây dựng Anh Huy,Công ty con,Dịch vụ xây dựng,5.124.938.903,-,,,5124938903.0,
Công ty TNHH Tư vấn Thiết kế Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty con,Dịch vụ xây dựng,976.221.000,582.087.000,,,976221000.0,582087000.0
Công ty Cổ phần Nhà Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nhà Hòa Bình,Công ty Cổ phần Nhà Hòa Bình,Công ty con,Dịch vụ xây dựng,-,3.496.449.122,,,,3496449122.0
