row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cổ tức phải thu,Ngắn hạn > Cổ tức phải thu,Cổ tức phải thu,44.037.500.000,38.722.599.353,44037500000.0,38722599353.0
Lãi phải thu từ các bên khác,Ngắn hạn > Lãi phải thu từ các bên khác,Lãi phải thu từ các bên khác,22.544.383.053,25.312.879.172,22544383053.0,25312879172.0
Lãi ngân hàng,Ngắn hạn > Lãi ngân hàng,Lãi ngân hàng,18.614.067.888,15.410.873.279,18614067888.0,15410873279.0
Phải thu từ nhân viên,Ngắn hạn > Phải thu từ nhân viên,Phải thu từ nhân viên,13.900.702.225,5.704.272.047,13900702225.0,5704272047.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,10.932.623.691,7.208.818.205,10932623691.0,7208818205.0
Các khoản ký quỹ,Ngắn hạn > Các khoản ký quỹ,Các khoản ký quỹ,8.236.572.935,7.345.672.934,8236572935.0,7345672934.0
Khác,Ngắn hạn > Khác,Khác,19.341.499.580,27.959.505.145,19341499580.0,27959505145.0
,,,137.607.349.372,127.664.620.135,137607349372.0,127664620135.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Ngắn hạn > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(26.285.720.597),(4.261.316.500),-26285720597.0,-4261316500.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,111.321.628.775,123.403.303.635,111321628775.0,123403303635.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn khác từ bên khác,Trong đó: > Phải thu ngắn hạn khác từ bên khác,Phải thu ngắn hạn khác từ bên khác,67.057.607.130,106.675.746.239,67057607130.0,106675746239.0
Phải thu ngắn hạn khác từ bên liên quan (Thuyết minh số 32),Trong đó: > Phải thu ngắn hạn khác từ bên liên quan (Thuyết minh số 32),Phải thu ngắn hạn khác từ bên liên quan (Thuyết minh số 32),44.264.021.645,16.727.557.396,44264021645.0,16727557396.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ cho bên liên quan (Thuyết minh số 32),Dài hạn > Ký quỹ cho bên liên quan (Thuyết minh số 32),Ký quỹ cho bên liên quan (Thuyết minh số 32),1.394.314.302,1.055.847.327,1394314302.0,1055847327.0
Ký quỹ cho các bên khác,Dài hạn > Ký quỹ cho các bên khác,Ký quỹ cho các bên khác,1.215.013.091,673.199.823,1215013091.0,673199823.0
,,,2.609.327.393,1.729.047.150,2609327393.0,1729047150.0
GIÁ THỊ THUÀN,Dài hạn > GIÁ THỊ THUÀN,GIÁ THỊ THUÀN,113.930.956.168,125.132.350.785,113930956168.0,125132350785.0
