row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty liên kết,Chi phí thầu phụGóp vốnCho vayLãi cho vayKhác,144.584.177.79117.421.260.0005.100.000.00026.190.108592.204.538,216.291.493.345-13.100.000.00043.944.445-,,,1.445841777911742e+49,
Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty con,Cho vayLãi cho vayThuê văn phòngGóp vốnMua hàng hóa bất động sảnPhạt chậmthanh toànCung cấp dịch vụCho thuệvăn phòngDịch vụ môi giớiKhác,90.982.281.47913.811.548.3509.642.568.0535.962.834.3191.402.478.0481.126.404.135610.933.672436.363.636-127.966.971,81.006.861.64610.156.542.5318.835.896.222--2.923.362.491515.098.099258.443.850,,,,
Công ty Cổ phầnSản xuất và Trang tríMộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang tríMộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang tríMộc Hòa Bình,Công ty con,Mua vật tưxây dựngCho vayChi phí thầu phụGóp vốnLãi cho vayMua tài sảncó địnhKhác,61.860.108.95016.250.636.91516.022.032.1463.000.000.0001.619.481.442-26.137.498,-44.964.662.98114.913.962.90730.200.000.0004.647.111.117327.272.727-,,,,
Công ty TNHHXây dựng Anh Huy,Công ty TNHHXây dựng Anh Huy,Công ty TNHHXây dựng Anh Huy,Công ty con,Chi phí thầu phụCung cấp dịch vụxây dựngMua vật tưxây dựngCho vayThu lãi phạtchậm thanh toánLãi cho vayGóp vốnKhác,80.104.177.83746.470.147.2892.606.669.2742.000.000.0001.253.748.30531.178.396-95.799.956,37.612.520.684--8.230.000.000-438.728.578500.000.000-,,,,
