row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm > Triệu VND,Số phát sinh trong năm > Số phải nộp > Triệu VND,Số phát sinh trong năm > Số đã nộp > Triệu VND,Số dư cuối năm > Triệu VND,numeric__Số dư đầu năm > Triệu VND,numeric__Số phát sinh trong năm > Số phải nộp > Triệu VND,numeric__Số phát sinh trong năm > Số đã nộp > Triệu VND,numeric__Số dư cuối năm > Triệu VND
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,754,14.024,(13.895),883,754.0,14024.0,-13895.0,883.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,40.622,205.018,(182.385),63.255,40622.0,205018.0,-182385.0,63255.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",6.041,114.716,(103.225),17.532,6041.0,114716.0,-103225.0,17532.0
,,,47.417,333.758,(299.505),81.670,47417.0,333758.0,-299505.0,81670.0
