row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2022 > Triệu VND,Năm 2021 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2022 > Triệu VND,numeric__Năm 2021 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
02,02,02,Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,235.400,-,,,235400.0,
III,III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,235.400,-,,,235400.0,
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,1.581.858,(4.843.301),,,1581858.0,-4843301.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,10.953.392,15.796.693,,,10953392.0,15796693.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,33,12.535.250,10.953.392,,33.0,12535250.0,10953392.0
