row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm tài sản,Ngắn hạn > Chi phí bảo hiểm tài sản,Chi phí bảo hiểm tài sản,16.799.065.731,41.116.019.448,16799065731.0,41116019448.0
"Công cụ, dụng cụ phân bổ","Ngắn hạn > Công cụ, dụng cụ phân bổ","Công cụ, dụng cụ phân bổ",10.525.038.656,3.364.613.729,10525038656.0,3364613729.0
Chi phí trả trước ngắn hạn khác,Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,1.952.526.336,8.801.092.526,1952526336.0,8801092526.0
,,,29.276.630.723,53.281.725.703,29276630723.0,53281725703.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí xúc tác chuyển hóa CO,Dài hạn > Chi phí xúc tác chuyển hóa CO,Chi phí xúc tác chuyển hóa CO,10.776.145.929,-,10776145929.0,
"Công cụ, dụng cụ phân bổ","Dài hạn > Công cụ, dụng cụ phân bổ","Công cụ, dụng cụ phân bổ",7.590.622.144,4.240.208.396,7590622144.0,4240208396.0
Trả trước tiền thuê đất,Dài hạn > Trả trước tiền thuê đất,Trả trước tiền thuê đất,1.123.650.284,1.685.475.440,1123650284.0,1685475440.0
Chi phí trả trước dài hạn khác,Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,1.464.771.721,3.116.215.426,1464771721.0,3116215426.0
,,,20.955.190.078,9.041.899.262,20955190078.0,9041899262.0
