row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,77.628.239.716,548.190.200.013,,33.0,77628239716.0,548190200013.0
2.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(90.386.573.373),,,34.0,-90386573373.0,
3.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(391.593.395.300),(782.524.593.100),,36.0,-391593395300.0,-782524593100.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(404.351.728.957),(234.334.393.087),,40.0,-404351728957.0,-234334393087.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,1.246.761.630.505,(464.159.539.291),,50.0,1246761630505.0,-464159539291.0
,,,Tiền và các khoản tương đương tiền đầu năm,60,1.511.425.771.910,1.975.644.526.576,,60.0,1511425771910.0,1975644526576.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,11.499.771,(59.215.375),,61.0,11499771.0,-59215375.0
,,,Tiền và các khoản tương đương tiền cuối năm (70=50+60+61),70,2.758.198.902.186,1.511.425.771.910,,70.0,2758198902186.0,1511425771910.0
