row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 177.270.899.255 > 531.812.697.104 > 354.541.797.628,Số đầu nămVND > 171.978.485.702 > 515.935.457.104 > 343.956.971.403,numeric__Số cuối nămVND > 177.270.899.255 > 531.812.697.104 > 354.541.797.628,numeric__Số đầu nămVND > 171.978.485.702 > 515.935.457.104 > 343.956.971.403
,,,1.240.896.293.242,1.203.849.399.911,1240896293242.0,1203849399911.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),177.270.899.255,171.978.485.702,177270899255.0,171978485702.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.063.625.393.987,1.031.870.914.209,1063625393987.0,1031870914209.0
