row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị > VND,31/12/2024 > Kỳ hạn > Năm,01/01/2024 > Giá trị > VND,01/01/2024 > Kỳ hạn > Năm,numeric__31/12/2024 > Giá trị > VND,numeric__31/12/2024 > Kỳ hạn > Năm,numeric__01/01/2024 > Giá trị > VND,numeric__01/01/2024 > Kỳ hạn > Năm
Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,Trái phiếu dài hạn đến hạn trả,240.001.000.000,,600.000.000.000,,240001000000.0,,600000000000.0,
Trái phiếu KHGH2123001,Trái phiếu KHGH2123001,Trái phiếu KHGH2123001,240.001.000.000,"3,5",300.000.000.000,"2,5",240001000000.0,3.5,300000000000.0,2.5
Trái phiếu KHGH2123002,Trái phiếu KHGH2123002,Trái phiếu KHGH2123002,,-,300.000.000.000,"2,5",,,300000000000.0,2.5
Trái phiếu dài hạn,Trái phiếu dài hạn,Trái phiếu dài hạn,490.000.000.000,,240.000.000.000,,490000000000.0,,240000000000.0,
Trái phiếu KHGH2328001,Trái phiếu KHGH2328001,Trái phiếu KHGH2328001,240.000.000.000,5,240.000.000.000,5,240000000000.0,5.0,240000000000.0,5.0
Trái phiếu KHGH2429001,Trái phiếu KHGH2429001,Trái phiếu KHGH2429001,250.000.000.000,5,,,250000000000.0,5.0,,
Cộng,Cộng,Cộng,730.001.000.000,,840.000.000.000,,730001000000.0,,840000000000.0,
