row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
,,,VND,VND,,
Short-term trade receivable,Short-term trade receivable,Short-term trade receivable,-,"840,688,795",,
Khai Minh Land Real Estate JSC,Khai Minh Land Real Estate JSC,Khai Minh Land Real Estate JSC,No longera related party,"725,818,187",,
"Agency Community Co., Ltd","Agency Community Co., Ltd","Agency Community Co., Ltd",No longera related party,"114,870,608",,
Other short-term receivables,Other short-term receivables,Other short-term receivables,,,,
Ms. Nguyen Thi Le Thuy,Ms. Nguyen Thi Le Thuy,Ms. Nguyen Thi Le Thuy,"185,013,121","185,013,121",,
"Khai Hoan - Vung Tau Group Co.,Ltd","Khai Hoan - Vung Tau Group Co.,Ltd","Khai Hoan - Vung Tau Group Co.,Ltd",,,,
- Receivable from interest,- Receivable from interest,- Receivable from interest,"65,000,000,000","29,900,000,000",,
- Long-term loan receivables,- Long-term loan receivables,- Long-term loan receivables,-,"490,000,000,000",,
- Receivables related to business cooperation contracts,- Receivables related to business cooperation contracts,- Receivables related to business cooperation contracts,"1,110,000,000,000","500,000,000,000",,
