row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Profit allocated to common shareholders,Profit allocated to common shareholders,Profit allocated to common shareholders,"54,626,254,024","25,361,139,253",,
Welfare and bonus fund,Welfare and bonus fund,Welfare and bonus fund,-,-,,
Profit allocated to common shareholders,Profit allocated to common shareholders,Profit allocated to common shareholders,"54,626,254,024","25,361,139,253",,
Weighted average number of common shares,Weighted average number of common shares,Weighted average number of common shares,"449,435,205","449,435,205",,
Earnings per share,Weighted average number of common shares > Earnings per share,Earnings per share,122,56,122.0,56.0
