row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Khai Hoan Lan Group JCS,Khai Hoan Lan Group JCS,Khai Hoan Lan Group JCS,"15,485,596,216","8,836,280,558",,
"An Pha Real Estate Development Investment Co., Ltd","An Pha Real Estate Development Investment Co., Ltd","An Pha Real Estate Development Investment Co., Ltd","5,400,451","5,400,399",,
"An Thinh Phat Real Estate Business Investment Co., Ltd","An Thinh Phat Real Estate Business Investment Co., Ltd","An Thinh Phat Real Estate Business Investment Co., Ltd","5,400,574","5,400,521",,
Curren corporate income tax expense,Curren corporate income tax expense,Curren corporate income tax expense,"15,496,397,241","8,847,081,478",,
