row_label_raw,row_label_full,31/12/2024 > Giá trị ghi sổ,31/12/2024 > Số có khả năng trả nợ,01/01/2024 > Giá trị ghi sổ,01/01/2024 > Số có khả năng trả nợ,numeric__31/12/2024 > Số có khả năng trả nợ,numeric__01/01/2024 > Giá trị ghi sổ,numeric__01/01/2024 > Số có khả năng trả nợ
VND,VND,VND,VND,VND,VND,,,
-,VND > -,-,-,57.792.586.148,57.792.586.148,,57792586148.0,57792586148.0
5.171.625.074,VND > 5.171.625.074,5.171.625.074,5.171.625.074,-,-,5171625074.0,,
3.343.541.863,VND > 3.343.541.863,3.343.541.863,3.343.541.863,-,-,3343541863.0,,
6.334.000.000,VND > 6.334.000.000,6.334.000.000,6.334.000.000,-,-,6334000000.0,,
2.501.730.000,VND > 2.501.730.000,2.501.730.000,2.501.730.000,-,-,2501730000.0,,
4.769.521.322,VND > 4.769.521.322,4.769.521.322,4.769.521.322,7.489.940.409,7.489.940.409,4769521322.0,7489940409.0,7489940409.0
22.120.418.259,VND > 22.120.418.259,22.120.418.259,22.120.418.259,65.282.526.557,65.282.526.557,22120418259.0,65282526557.0,65282526557.0
