row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Material and consumables cost,Material and consumables cost,Material and consumables cost,"426,662,170","1,158,389,193",,
Labour cost,Labour cost,Labour cost,"98,805,609,309","88,407,453,050",,
Depreciation expense,Depreciation expense,Depreciation expense,"545,019,825","439,100,040",,
Outsourced services expense,Outsourced services expense,Outsourced services expense,"85,141,072,188","37,937,346,834",,
Other cash expense,Other cash expense,Other cash expense,"2,392,990,366","67,270,871,454",,
Total,Total,Total,"187,311,353,858","195,213,160,571",,
