row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,,
Tăng tiền gửi của khách hàng và trả chi phí lãi tiền gửi,Cổ đông lớn và các bên liên quan với cổ đông lớn > Tăng tiền gửi của khách hàng và trả chi phí lãi tiền gửi,Tăng tiền gửi của khách hàng và trả chi phí lãi tiền gửi,266.866.544,62.994.370,266866544.0,62994370.0
Giảm tiền gửi của khách hàng,Cổ đông lớn và các bên liên quan với cổ đông lớn > Giảm tiền gửi của khách hàng,Giảm tiền gửi của khách hàng,264.988.841,59.654.826,264988841.0,59654826.0
Giảm cho vay khách hàng,Cổ đông lớn và các bên liên quan với cổ đông lớn > Giảm cho vay khách hàng,Giảm cho vay khách hàng,41.352,41.352,41352.0,41352.0
Thu nhập lãi cho vay,Cổ đông lớn và các bên liên quan với cổ đông lớn > Thu nhập lãi cho vay,Thu nhập lãi cho vay,16.310,21.916,16310.0,21916.0
Thu phí dịch vụ từ bảo hiểm,Cổ đông lớn và các bên liên quan với cổ đông lớn > Thu phí dịch vụ từ bảo hiểm,Thu phí dịch vụ từ bảo hiểm,991,2.849,991.0,2849.0
Chỉ báo hiểm tài sản,Cổ đông lớn và các bên liên quan với cổ đông lớn > Chỉ báo hiểm tài sản,Chỉ báo hiểm tài sản,9.567,9.142,9567.0,9142.0
Công ty con (Vikki Bank) (*),Công ty con (Vikki Bank) (*),Công ty con (Vikki Bank) (*),Công ty con (Vikki Bank) (*),Công ty con (Vikki Bank) (*),,
Tăng tiền gửi của TCTD và trả chi phí lãi tiền gửi,Công ty con (Vikki Bank) (*) > Tăng tiền gửi của TCTD và trả chi phí lãi tiền gửi,Tăng tiền gửi của TCTD và trả chi phí lãi tiền gửi,232.125.761,-,232125761.0,
Giảm tiền gửi của TCTD,Công ty con (Vikki Bank) (*) > Giảm tiền gửi của TCTD,Giảm tiền gửi của TCTD,221.815.385,-,221815385.0,
Tăng cho vay TCTD,Công ty con (Vikki Bank) (*) > Tăng cho vay TCTD,Tăng cho vay TCTD,69.232.968,-,69232968.0,
Giảm cho vay TCTD,Công ty con (Vikki Bank) (*) > Giảm cho vay TCTD,Giảm cho vay TCTD,41.311.584,-,41311584.0,
Thu nhập lãi cho vay,Công ty con (Vikki Bank) (*) > Thu nhập lãi cho vay,Thu nhập lãi cho vay,345.362,-,345362.0,
Bán nợ,Công ty con (Vikki Bank) (*) > Bán nợ,Bán nợ,85.611.290,-,85611290.0,
Mua nợ,Công ty con (Vikki Bank) (*) > Mua nợ,Mua nợ,852.501,-,852501.0,
Chuyển nhượng các khoản chứng khoán đầu tư sản sàng để bán,Công ty con (Vikki Bank) (*) > Chuyển nhượng các khoản chứng khoán đầu tư sản sàng để bán,Chuyển nhượng các khoản chứng khoán đầu tư sản sàng để bán,8.621.678,-,8621678.0,
