row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Chỉ phí xây dựng cơ bản dở dang (i),Chỉ phí xây dựng cơ bản dở dang (i),Chỉ phí xây dựng cơ bản dở dang (i),1.648.644,1.710.680,1648644.0,1710680.0
Mua sâm tài sản cố định,Mua sâm tài sản cố định,Mua sâm tài sản cố định,890.467,690.030,890467.0,690030.0
Các khoản phải thu bên ngoài (ii),Các khoản phải thu bên ngoài (ii),Các khoản phải thu bên ngoài (ii),19.402.778,43.775.610,19402778.0,43775610.0
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,367.866,158.535,367866.0,158535.0
,,,22.309.755,46.334.855,22309755.0,46334855.0
