row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay (*),Tổng tiền gửi (**),Các cam kết tín dụng,Công cụ tài chính phải sinh (Tổng giá trị hợp đồng,Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay (*),numeric__Tổng tiền gửi (**),numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh (Tổng giá trị hợp đồng,numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,574.292.163,690.123.059,44.197.532,89.538.881,77.435.184,574292163.0,690123059.0,44197532.0,89538881.0,77435184.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,21.381,-,,,,21381.0,
,,,574.292.163,690.123.059,44.197.532,89.560.262,77.435.184,574292163.0,690123059.0,44197532.0,89560262.0,77435184.0
