row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do Ngân hàng phát hành,Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do Ngân hàng phát hành,Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do Ngân hàng phát hành,8.827.683,33.641.885,8827683.0,33641885.0
Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do TCTD khác phát hành,Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do TCTD khác phát hành,Phải thu từ nghiệp vụ mua hấn miễn truy đổi bộ chứng từ do TCTD khác phát hành,3.593.764,3.610.437,3593764.0,3610437.0
Phải thu tổ chức thể,Phải thu tổ chức thể,Phải thu tổ chức thể,5.621.500,5.652.930,5621500.0,5652930.0
"Ký quỹ, đặt cọc","Ký quỹ, đặt cọc","Ký quỹ, đặt cọc",111.545,104.716,111545.0,104716.0
Tạm ứng chi phí xử lý tài sản đảm bảo,Tạm ứng chi phí xử lý tài sản đảm bảo,Tạm ứng chi phí xử lý tài sản đảm bảo,149.591,93.442,149591.0,93442.0
Phải thu từ thanh lý TSCĐ,Phải thu từ thanh lý TSCĐ,Phải thu từ thanh lý TSCĐ,-,205.000,,205000.0
Khác,Khác,Khác,1.098.695,467.200,1098695.0,467200.0
,,,19.402.778,43.775.610,19402778.0,43775610.0
