row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),Năm trước(Dã trình bày),numeric__Năm nay,numeric__Năm trước(Trình bày lại),numeric__Năm trước(Dã trình bày)
Lãi cơ bán trên cố phiếu (VND/cố phiếu) (**),Lãi cơ bán trên cố phiếu (VND/cố phiếu) (**),Lãi cơ bán trên cố phiếu (VND/cố phiếu) (**),3.584,2.826,3.671,3584.0,2826.0,3671.0
Lãi suy giảm trên cố phiếu (VND/cố phiếu),Lãi suy giảm trên cố phiếu (VND/cố phiếu),Lãi suy giảm trên cố phiếu (VND/cố phiếu),3.461,2.576,,3461.0,2576.0,
