row_label_raw,row_label_full,Chỉ tiêuItems,Năm 2025FY 2025,Năm 2024FY 2024,Tỷ lệ tăng (%)% growth rate,numeric__Năm 2025FY 2025,numeric__Năm 2024FY 2024,numeric__Tỷ lệ tăng (%)% growth rate
"Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)",15.664,12.457,26%,15664.0,12457.0,0.26
"Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)",17.074,13.248,29%,17074.0,13248.0,0.29
