row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),Năm trước(Dã trình bày),numeric__Năm nay,numeric__Năm trước(Trình bày lại),numeric__Năm trước(Dã trình bày)
,,,Cố phiếu,Cố phiếu,Cố phiếu,,,
Số cổ phiếu phố thông đã phát hành đầu năm mang sang,Số cổ phiếu phố thông đã phát hành đầu năm mang sang,Số cổ phiếu phố thông đã phát hành đầu năm mang sang,3.510.142.254,2.907.632.132,2.907.632.132,3510142254.0,2907632132.0,2907632132.0
Số lượng cổ phiếu phố thông đã mua lại,Số lượng cổ phiếu phố thông đã mua lại,Số lượng cổ phiếu phố thông đã mua lại,(15.081.522),(15.081.522),(15.081.522),-15081522.0,-15081522.0,-15081522.0
Số lượng cổ phiếu phố thông đang lưu hành đầu năm mang sang,Số lượng cổ phiếu phố thông đang lưu hành đầu năm mang sang,Số lượng cổ phiếu phố thông đang lưu hành đầu năm mang sang,3.495.060.732,2.892.550.610,2.892.550.610,3495060732.0,2892550610.0,2892550610.0
Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phố thông để tính lãi cơ bản trên cổ phiếu,4.609.989.735,4.508.762.244,3.476.568.929,4609989735.0,4508762244.0,3476568929.0
Ảnh hưởng của cổ phiếu phố thông tiềm năng pha loãng,Ảnh hưởng của cổ phiếu phố thông tiềm năng pha loãng,Ảnh hưởng của cổ phiếu phố thông tiềm năng pha loãng,,,,,,
Trải phiếu chuyển đổi (*),Ảnh hưởng của cổ phiếu phố thông tiềm năng pha loãng > Trải phiếu chuyển đổi (*),Trải phiếu chuyển đổi (*),209.258.287,558.531.870,,209258287.0,558531870.0,
Số lượng cổ phiếu bình quân gia quyền đã điều chỉnh cho các yếu tố suy giảm,Ảnh hưởng của cổ phiếu phố thông tiềm năng pha loãng > Số lượng cổ phiếu bình quân gia quyền đã điều chỉnh cho các yếu tố suy giảm,Số lượng cổ phiếu bình quân gia quyền đã điều chỉnh cho các yếu tố suy giảm,4.819.248.022,5.067.294.114,,4819248022.0,5067294114.0,
