row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,,,,
Tín phiếu NHNN,Chứng khoán Nợ > Tín phiếu NHNN,Tín phiếu NHNN,-,13.250.000,,13250000.0
- Chưa niêm yết,Chứng khoán Nợ > - Chưa niêm yết,- Chưa niêm yết,-,13.250.000,,13250000.0
Chứng khoán Chính phủ (*),Chứng khoán Nợ > Chứng khoán Chính phủ (*),Chứng khoán Chính phủ (*),22.930.401,22.170.431,22930401.0,22170431.0
- Đã niêm yết,Chứng khoán Nợ > - Đã niêm yết,- Đã niêm yết,22.930.401,22.170.431,22930401.0,22170431.0
Chứng khoán Nợ do các TCTD trong nước phát hành,Chứng khoán Nợ > Chứng khoán Nợ do các TCTD trong nước phát hành,Chứng khoán Nợ do các TCTD trong nước phát hành,36.288.479,6.771.743,36288479.0,6771743.0
- Đã niêm yết,Chứng khoán Nợ > - Đã niêm yết,- Đã niêm yết,-,300.000,,300000.0
- Chưa niêm yết,Chứng khoán Nợ > - Chưa niêm yết,- Chưa niêm yết,36.288.479,6.471.743,36288479.0,6471743.0
Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ > Chứng khoán Nợ do các TCKT trong nước phát hành,Chứng khoán Nợ do các TCKT trong nước phát hành,17.725.767,6.425.025,17725767.0,6425025.0
- Chưa niêm yết,Chứng khoán Nợ > - Chưa niêm yết,- Chưa niêm yết,17.725.767,6.425.025,17725767.0,6425025.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,,,
Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán vốn > Chứng khoán Vốn do các TCKT trong nước phát hành,Chứng khoán Vốn do các TCKT trong nước phát hành,-,226.935,,226935.0
- Đã niêm yết,Chứng khoán vốn > - Đã niêm yết,- Đã niêm yết,-,226.935,,226935.0
,,,76.944.647,48.844.134,76944647.0,48844134.0
