row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 18.384,Năm trước > 17.867,numeric__Năm nay > 18.384,numeric__Năm trước > 17.867
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lương",1. Tổng quỹ lương,5.809.314,6.142.967,5809314.0,6142967.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Thu nhập khác",2. Thu nhập khác,194.597,175.306,194597.0,175306.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),6.003.911,6.318.273,6003911.0,6318273.0
4. Tiền lương bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tiền lương bình quân tháng (triệu VND/người)",4. Tiền lương bình quân tháng (triệu VND/người),"26,33","28,65",26.33,28.65
5. Thu nhập bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Thu nhập bình quân tháng (triệu VND/người)",5. Thu nhập bình quân tháng (triệu VND/người),"27,22","29,47",27.22,29.47
