row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
"Tạm ứng cho khoản tiền gửi, tiết kiệm lãi trả trước","Tạm ứng cho khoản tiền gửi, tiết kiệm lãi trả trước","Tạm ứng cho khoản tiền gửi, tiết kiệm lãi trả trước",5.084.540,1.981.418,5084540.0,1981418.0
Chi phí trả trước chờ phân bổ (i),Chi phí trả trước chờ phân bổ (i),Chi phí trả trước chờ phân bổ (i),5.645.476,1.849.528,5645476.0,1849528.0
Tài sản bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý (ii),Tài sản bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý (ii),Tài sản bảo đảm đã chuyển quyền sở hữu cho TCTD chờ xử lý (ii),229.044,229.044,229044.0,229044.0
Vật liệu và công cụ,Vật liệu và công cụ,Vật liệu và công cụ,157.467,152.766,157467.0,152766.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,3.450,3.450,3450.0,3450.0
,,,11.119.977,4.216.206,11119977.0,4216206.0
