row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,1.003.098,1.012.394,1003098.0,1012394.0
Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,Các khoản phải trả cho bên ngoài,9.475.505,8.398.587,9475505.0,8398587.0
- Tiền giữ hộ và chỗ thanh toán,- Tiền giữ hộ và chỗ thanh toán,- Tiền giữ hộ và chỗ thanh toán,816.781,1.496.895,816781.0,1496895.0
- Phải trả giao dịch chuyển tiền nhanh qua thế,- Phải trả giao dịch chuyển tiền nhanh qua thế,- Phải trả giao dịch chuyển tiền nhanh qua thế,4.169.816,4.677.439,4169816.0,4677439.0
- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),- Thuế và các khoản phải nộp Nhà nước(Thuyết minh số 24),2.634.433,1.074.508,2634433.0,1074508.0
- Các khoản phải trả khác,- Các khoản phải trả khác,- Các khoản phải trả khác,1.854.475,1.149.745,1854475.0,1149745.0
Doanh thu chờ phân bố,Doanh thu chờ phân bố,Doanh thu chờ phân bố,1.466.945,2.100.473,1466945.0,2100473.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",61.953,46.763,61953.0,46763.0
,,,12.007.501,11.558.217,12007501.0,11558217.0
