row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,74.381.351.085,84.356.917.939,74381351085.0,84356917939.0
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",48.703.689.896,54.924.838.619,48703689896.0,54924838619.0
Khác,Khác,Khác,25.677.661.189,29.432.079.320,25677661189.0,29432079320.0
Dài hạn,Dài hạn,Dài hạn,325.921.079.014,363.829.672.763,325921079014.0,363829672763.0
Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),Tiền thuê đất trả trước (*),120.020.937.228,130.137.559.260,120020937228.0,130137559260.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,100.594.878.380,11.421.828.503,100594878380.0,11421828503.0
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",59.193.132.934,173.913.892.334,59193132934.0,173913892334.0
Phí bảo lãnh,Phí bảo lãnh,Phí bảo lãnh,7.246.827.100,14.306.490.534,7246827100.0,14306490534.0
Chi phí nhà mẫu dự án,Chi phí nhà mẫu dự án,Chi phí nhà mẫu dự án,5.970.286.259,1.268.000.799,5970286259.0,1268000799.0
Khác,Khác,Khác,32.895.017.113,32.781.901.333,32895017113.0,32781901333.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,400.302.430.099,448.186.590.702,400302430099.0,448186590702.0
