row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,13.608.268.570.855,14.422.884.191.144,,,13608268570855.0,14422884191144.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,244.043.296.394,574.331.812.913,,5.0,244043296394.0,574331812913.0
111,111,111,1. Tiền,,238.003.450.151,547.238.611.414,,,238003450151.0,547238611414.0
112,112,112,2. Các khoản tương đương tiền,,6.039.846.243,27.093.201.499,,,6039846243.0,27093201499.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,14.398.680.796,16.158.000.902,,,14398680796.0,16158000902.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6.1,14.398.680.796,16.158.000.902,,61.0,14398680796.0,16158000902.0
130,130,130,III. Các khoản phải thu ngắn hạn,,10.645.643.200.617,11.788.463.011.964,,,10645643200617.0,11788463011964.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,5.533.052.990.987,6.311.357.392.242,,71.0,5533052990987.0,6311357392242.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,290.792.697.561,708.692.616.424,,72.0,290792697561.0,708692616424.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,8,4.081.781.919.298,4.208.117.455.878,,8.0,4081781919298.0,4208117455878.0
135,135,135,4. Phải thu về cho vay ngắn hạn,9,10.199.140.071,39.788.770.189,,9.0,10199140071.0,39788770189.0
136,136,136,5. Phải thu ngắn hạn khác,10,1.132.710.852.522,906.627.594.248,,10.0,1132710852522.0,906627594248.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,"7, 8, 9, 10, 11",(402.894.399.822),(386.120.817.017),,,-402894399822.0,-386120817017.0
140,140,140,IV. Hàng tồn kho,,2.498.252.474.308,1.909.221.422.841,,,2498252474308.0,1909221422841.0
141,141,141,1. Hàng tồn kho,12,2.525.892.644.499,1.936.487.069.103,,12.0,2525892644499.0,1936487069103.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,12,(27.640.170.191),(27.265.646.262),,12.0,-27640170191.0,-27265646262.0
150,150,150,V. Tài sản ngắn hạn khác,,205.930.918.740,134.709.942.524,,,205930918740.0,134709942524.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,74.381.351.085,84.356.917.939,,13.0,74381351085.0,84356917939.0
152,152,152,2. Thuế GTGT được khấu trừ,,129.455.993.825,48.338.215.929,,,129455993825.0,48338215929.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,2.093.573.830,2.014.808.656,,21.0,2093573830.0,2014808656.0
