row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,11.404.225.354.694,12.761.533.185.253,,,11404225354694.0,12761533185253.0
310,310,310,I. Nợ ngắn hạn,,10.747.646.462.610,12.043.995.711.928,,,10747646462610.0,12043995711928.0
311,311,311,1. Phải trả người bán ngắn hạn,19,3.128.619.015.668,3.889.908.716.034,,19.0,3128619015668.0,3889908716034.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,951.455.748.026,1.426.986.915.967,,20.0,951455748026.0,1426986915967.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,37.107.567.738,206.460.256.114,,21.0,37107567738.0,206460256114.0
314,314,314,4. Phải trả người lao động,,400.888.163.033,578.093.936.672,,,400888163033.0,578093936672.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,664.369.337.417,934.408.246.382,,22.0,664369337417.0,934408246382.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,14.566.191.527,30.250.570.924,,,14566191527.0,30250570924.0
319,319,319,7. Phải trả ngắn hạn khác,23,573.001.074.489,230.617.581.840,,23.0,573001074489.0,230617581840.0
320,320,320,8. Vay ngắn hạn,24,4.972.209.990.663,4.742.437.876.134,,24.0,4972209990663.0,4742437876134.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,102.887.989,-,,,102887989.0,
322,322,322,"10. Quý khen thưởng, phúc lợi",,5.326.486.060,4.831.611.861,,,5326486060.0,4831611861.0
330,330,330,II. Nợ dài hạn,,656.578.892.084,717.537.473.325,,,656578892084.0,717537473325.0
337,337,337,1. Phải trả dài hạn khác,23,47.479.438.769,71.707.090.454,,23.0,47479438769.0,71707090454.0
338,338,338,2. Vay dài hạn,24,145.355.543.080,218.638.934.049,,24.0,145355543080.0,218638934049.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,33.3,234.469.915.666,172.770.332.014,,333.0,234469915666.0,172770332014.0
342,342,342,4. Dự phòng phải trả dài hạn,25,229.273.994.569,254.421.116.808,,25.0,229273994569.0,254421116808.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.148.024.586.677,3.959.763.723.359,,,4148024586677.0,3959763723359.0
410,410,410,I. Vốn chủ sở hữu,,4.148.024.586.677,3.959.763.723.359,,,4148024586677.0,3959763723359.0
411,411,411,1. Vốn cổ phần,26.1,2.308.753.980.000,2.308.753.980.000,,261.0,2308753980000.0,2308753980000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,26.1,2.308.753.980.000,2.308.753.980.000,,261.0,2308753980000.0,2308753980000.0
412,412,412,2. Thặng dư vốn cổ phần,26.1,346.669.112.981,346.669.112.981,,261.0,346669112981.0,346669112981.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,26.1,56.445.099,58.026.514,,261.0,56445099.0,58026514.0
418,418,418,4. Quý đầu tư phát triển,26.1,96.807.642.300,96.713.652.124,,261.0,96807642300.0,96713652124.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,26.1,846.358.730.005,835.654.248.516,,261.0,846358730005.0,835654248516.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,766.391.629.116,459.883.408.362,,,766391629116.0,459883408362.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,79.967.100.889,375.770.840.154,,,79967100889.0,375770840154.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,26.1,549.378.676.292,371.914.703.224,,261.0,549378676292.0,371914703224.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,15.552.249.941.371,16.721.296.908.612,,,15552249941371.0,16721296908612.0
