row_label_raw,row_label_full,Ông Nguyễn Trung Kiên,Giám đốchnân sự,Cho vay,895.000.000,col_4,numeric__Giám đốchnân sự,numeric__Cho vay,numeric__895.000.000,numeric__col_4
Công ty TNHH Tiến Phát Đông Bắc(Thuyết minh số 4.2),Công ty TNHH Tiến Phát Đông Bắc(Thuyết minh số 4.2),Công ty TNHH Tiến Phát Đông Bắc(Thuyết minh số 4.2),Công tyliên kếttrước khithành côngty con,Cho vay,-,18.888.573.981,,,,18888573981.0
Ông Võ Minh Hoàng,Ông Võ Minh Hoàng,Ông Võ Minh Hoàng,Giám đốCcông ty con,Cho vay,-,8.587.280.000,,,,8587280000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,895.000.000,27.475.853.981,,,895000000.0,27475853981.0
