row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước cho bên khác (*),Trả trước cho bên khác (*),Trả trước cho bên khác (*),288.951.316.195,705.226.752.670,288951316195.0,705226752670.0
Công ty Cổ phần Thương mại và Đầu Tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu Tư Hồng Hà,Công ty Cổ phần Thương mại và Đầu Tư Hồng Hà,118.831.051.092,106.614.131.287,118831051092.0,106614131287.0
Công ty Cổ phần Eurowindow,Công ty Cổ phần Eurowindow,Công ty Cổ phần Eurowindow,-,86.130.998.719,,86130998719.0
Công ty Cổ phần Dịch vụ & Kỹ thuật Cơ Điện Lạnh R.E.E,Công ty Cổ phần Dịch vụ & Kỹ thuật Cơ Điện Lạnh R.E.E,Công ty Cổ phần Dịch vụ & Kỹ thuật Cơ Điện Lạnh R.E.E,-,59.175.888.331,,59175888331.0
Công ty Cổ phần BM Windows,Công ty Cổ phần BM Windows,Công ty Cổ phần BM Windows,-,38.189.032.248,,38189032248.0
Khác,Khác,Khác,170.120.265.103,415.116.702.085,170120265103.0,415116702085.0
Trả trước cho bên liên quan (Thuyết minh số 34),Trả trước cho bên liên quan (Thuyết minh số 34),Trả trước cho bên liên quan (Thuyết minh số 34),1.841.381.366,3.465.863.754,1841381366.0,3465863754.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,290.792.697.561,708.692.616.424,290792697561.0,708692616424.0
Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,(2.492.861.138),(2.492.861.138),-2492861138.0,-2492861138.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,288.299.836.423,706.199.755.286,288299836423.0,706199755286.0
