row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,573.001.074.489,230.617.581.840,573001074489.0,230617581840.0
"Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",463.913.396.755,189.123.266.892,463913396755.0,189123266892.0
Chuyển nhượng cổ phần Tiến Phát,Chuyển nhượng cổ phần Tiến Phát,Chuyển nhượng cổ phần Tiến Phát,,,,
Sanyo Homes,Chuyển nhượng cổ phần Tiến Phát > Sanyo Homes,Sanyo Homes,43.221.146.300,-,43221146300.0,
Thường ban điều hành và cán bộ trọng yếu,Chuyển nhượng cổ phần Tiến Phát > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,34.219.100.658,10.573.411.621,34219100658.0,10573411621.0
Thu hộ phí bảo trì các dự án,Chuyển nhượng cổ phần Tiến Phát > Thu hộ phí bảo trì các dự án,Thu hộ phí bảo trì các dự án,15.824.543.963,15.985.321.756,15824543963.0,15985321756.0
Cổ tức phải trả,Chuyển nhượng cổ phần Tiến Phát > Cổ tức phải trả,Cổ tức phải trả,313.290.295,2.629.764.115,313290295.0,2629764115.0
Phải trả bên liên quan (Thuyết minh số 34),Chuyển nhượng cổ phần Tiến Phát > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),1.479.621.700,-,1479621700.0,
Khác,Chuyển nhượng cổ phần Tiến Phát > Khác,Khác,14.029.974.818,12.305.817.456,14029974818.0,12305817456.0
Dài hạn,Chuyển nhượng cổ phần Tiến Phát > Dài hạn,Dài hạn,47.479.438.769,71.707.090.454,47479438769.0,71707090454.0
"Các khoản ký quỹ, ký cược","Chuyển nhượng cổ phần Tiến Phát > Các khoản ký quỹ, ký cược","Các khoản ký quỹ, ký cược",47.369.612.946,46.443.014.194,47369612946.0,46443014194.0
Thường ban điều hành và cán bộ trọng yếu,Chuyển nhượng cổ phần Tiến Phát > Thường ban điều hành và cán bộ trọng yếu,Thường ban điều hành và cán bộ trọng yếu,-,23.645.689.037,,23645689037.0
Phải trả bên liên quan (Thuyết minh số 34),Chuyển nhượng cổ phần Tiến Phát > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),-,1.508.561.400,,1508561400.0
Khác,Chuyển nhượng cổ phần Tiến Phát > Khác,Khác,109.825.823,109.825.823,109825823.0,109825823.0
TỔNG CỘNG,Chuyển nhượng cổ phần Tiến Phát > TỔNG CỘNG,TỔNG CỘNG,620.480.513.258,302.324.672.294,620480513258.0,302324672294.0
