row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,36.063.182.693,58.248.586.600,36063182693.0,58248586600.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,13.765.137.008,18.691.790.493,13765137008.0,18691790493.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.934.519.237,25.931.406.683,9934519237.0,25931406683.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,2.788.468.631,31.002.096,2788468631.0,31002096.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,1.198.170.348,934.835.793,1198170348.0,934835793.0
Khác,Khác,Khác,8.376.887.469,12.659.551.535,8376887469.0,12659551535.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,452.531.500.847,508.549.356.389,452531500847.0,508549356389.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,305.627.166.985,341.277.239.364,305627166985.0,341277239364.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,62.686.641.630,85.247.396.516,62686641630.0,85247396516.0
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,16.699.121.219,14.956.988.125,16699121219.0,14956988125.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,16.368.563.494,19.048.349,16368563494.0,19048349.0
Khác,Khác,Khác,51.150.007.519,67.048.684.035,51150007519.0,67048684035.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,488.594.683.540,566.797.942.989,488594683540.0,566797942989.0
